FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,SHAPE,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.415638155,003009,001166,2014-04-17,,,,,,,10028628,90001,1,AT90101,01065003,10011305,,01,8012,1,,1,25608129,d,definitiv,2014-04-17,2,/,64.98000336,2910.82,341555.65,I, ,Normal,Fischerstiege 1-7/1,,/1,/1,1-7,1-7/1,Fischerstiege,415638155,10054173,10001166,,7,7,1,,1,2,1010,01206,01206,,POINT (16.37129185937928 48.212388107772334),01206003009,1,G  ,206253,,,,AT90101,0,1,01,25032311,2008-12-10,1,-,81.68,2951.18,341586.98,
ADRESSENOGD.415637896,002009,000723,2007-07-24,,,,,,,10025133,90001,1,AT90101,01039002,10011168,,01,8012,,,,25647297,d,definitiv,2008-12-10,0, ,55,3293.27,340401.64,H, ,Normal,Beethovenplatz 2,, ,,2,2,Beethovenplatz,415637896,10053363,10000381,,,,2,,2,1,1010,00394,00394,,POINT (16.37642974315205 48.20200819990962),00394002009,1,G  ,,,,,AT90101,0,1,01,25135096,2008-12-10,0, ,55.65,3294.58,340401.09,
ADRESSENOGD.415637380,004019,243149,2019-06-26,,,,,,,20062251,90001,1,AT90101,01019004,10011064,,01,8012,,,,25754588,d,definitiv,2016-12-19,0, ,270.51000977,3489.23,341250.17,H, ,Normal,Postgasse 8A,, ,,8A,8A,Postgasse,415637380,25754589,10003657,,,,8A,A,8,2,1010,03737,03737,,POINT (16.379072372323566 48.209638252195404),03737004019,,G  ,,,,,AT90101,0,1,01,25754587,2019-06-26,0, ,276.25,3485.12,341249.94,
ADRESSENOGD.415637381,006009,093058,2021-09-14,,,,,,,10039334,90001,1,AT90101,01019004,10011064,,01,8012,,,,25525944,d,definitiv,2021-09-14,0, ,337.47000122,3538.72,341313.63,I, ,Normal,Postgasse 12,, ,,12,12,Postgasse,415637381,25791507,10003657,,,,12,,12,2,1010,03737,03737,,POINT (16.379738637403225 48.21020863765869),03737006009,2,G  ,,,,,AT90101,0,1,01,25130578,2021-09-14,0, ,66.73,3498.61,341332.38,
ADRESSENOGD.415637382,008509,000586,2013-02-15,,,,,,,18848508,90001,1,AT90101,01019002,10011062,,01,8012,,,,25646249,d,definitiv,2008-12-10,0, ,87.66000366,3543.54,341420.92,I, ,Normal,Postgasse 18,, ,,18,18,Postgasse,415637382,10053102,10003657,,,,18,,18,2,1010,03737,03737,,POINT (16.379804368463716 48.21117353339257),03737008509,2,G  ,,,,,AT90101,0,1,01,25098496,2013-02-15,0, ,79.21,3515.17,341424.21,
ADRESSENOGD.415637383,003509,186788,2019-06-26,,,,,,,20062248,90001,1,AT90101,01018001,10011057,,01,8012,,,,25551802,d,definitiv,2008-12-10,0, ,68.54000092,3472.16,341207.82,H, ,Normal,Postgasse 9,, ,,9,9,Postgasse,415637383,10310338,10003657,,,,9,,9,2,1010,03737,03737,,POINT (16.37884234351703 48.209257450090156),03737003509,1,G  ,,,,,AT90101,0,1,01,25117073,2019-06-26,0, ,88.23,3472.75,341207.74,
ADRESSENOGD.415638165,005509,000387,2007-07-24,,,,,,,10030008,90001,1,AT90101,01074002,10011349,,01,8012,,,,25556563,d,definitiv,2008-12-10,0, ,56.72000122,2729.29,341127.58,I, ,Normal,Graben 15,, ,,15,15,Graben,415638165,10052685,10001518,,,,15,,15,1,1010,01563,01563,,POINT (16.368846830550975 48.20853912341345),01563005509,1,G  ,,,,,AT90101,0,1,01,25098327,2008-12-10,0, ,315.15,2757.47,341159.83,
ADRESSENOGD.415638166,001009,102846,2007-07-24,,,,,,,10030004,90001,1,AT90101,01077001,10011366,,01,8012,,,,25685795,d,definitiv,2008-12-10,0, ,39.52000046,2929.98,341097.47,I, ,Normal,Graben 32,, ,,32,32,Graben,415638166,10202919,10001518,,,,32,,32,1,1010,01563,01563,,POINT (16.371546818405573 48.20826753697231),01563001009,2,G  ,,,,,AT90101,0,1,01,25038877,2008-12-10,0, ,345.4,2912.32,341093.44,
ADRESSENOGD.415637678,001009,101145,2008-06-16,,,,,,,10040578,90001,1,AT90101,01045003,10011213,,01,8012,,,,25552757,d,definitiv,2008-12-10,0, ,295.20999146,2316.3,341415.89,H, ,Normal,Rosengasse 4,, ,,4,4,Rosengasse,415637678,10200724,10003939,,,,4,,4,2,1010,04023,04023,,POINT (16.363291649051067 48.211133395986394),04023001009,2,G  ,,,,,AT90101,0,1,01,25041289,2008-12-10,0, ,295.21,2313.82,341414.78,
ADRESSENOGD.415637679,001009,000875,2007-07-24,,,,,,,10040578,90001,1,AT90101,01045001,10011211,,01,8012,,,,25564787,d,definitiv,2008-12-10,0, ,32.08000183,2274.35,341436.12,I, ,Normal,Rosengasse 5,, ,,5,5,Rosengasse,415637679,10053634,10003939,,,,5,,5,2,1010,04023,04023,,POINT (16.362727300519385 48.21131546019079),04023001009,1,G  ,,,,,AT90101,0,1,01,25131614,2008-12-10,0, ,295.21,2290.92,341431.87,
ADRESSENOGD.415637680,001009,000869,2007-07-24,,,,,,,10040578,90001,1,AT90101,01045003,10011213,,01,8012,,,,25526393,d,definitiv,2008-12-10,0, ,295.64001465,2300.99,341444.44,H, ,Normal,Rosengasse 8,, ,,8,8,Rosengasse,415637680,10053623,10003939,,,,8,,8,2,1010,04023,04023,,POINT (16.363085786040333 48.21139019964639),04023001009,2,G  ,,,,,AT90101,0,1,01,25104798,2008-12-10,0, ,295.21,2300.16,341442.86,
ADRESSENOGD.415637453,001009,000205,2007-07-24,,,,,,,10041854,90001,1,AT90101,01011002,10011024,,01,8012,,,,25611479,d,definitiv,2008-12-10,0, ,34.36000061,3336.54,341232.7,H, ,Normal,Schönlaterngasse 3,, ,,3,3,Schönlaterngasse,415637453,10052401,10004234,,,,3,,3,2,1010,04329,04329,,POINT (16.377017803138983 48.209481864899054),04329001009,1,G  ,,,,,AT90101,0,1,01,25088804,2008-12-10,0, ,40.1,3333.99,341229.12,
ADRESSENOGD.415637454,001009,000195,2007-07-24,,,,,,,10041854,90001,1,AT90101,01011002,10011024,,01,8012,2,,2,25654512,d,definitiv,2008-12-10,2,/,329.45001221,3352.77,341273,I, ,Normal,Schönlaterngasse 5/2,,/2,/2,5,5/2,Schönlaterngasse,415637454,10052385,10004234,,,,5,,5,2,1010,04329,04329,,POINT (16.377236463569876 48.20984421172483),04329001009,1,G  ,211817,,,,AT90101,0,1,01,25087501,2008-12-10,0, ,356.99,3355.16,341246.91,
ADRESSENOGD.415636124,007009,000388,2007-07-24,,,,,,,10030009,90001,1,AT90101,01074001,10011348,,01,8012,,,,25563838,d,definitiv,2008-12-10,0, ,56.15000153,2731.46,341165.52,I, ,Normal,Graben 16,, ,,16,16,Graben,415636124,10052688,10001518,,,,16,,16,1,1010,01563,01563,,POINT (16.368876244764923 48.20888031612851),01563007009,1,G  ,,,,,AT90101,0,1,01,25056068,2008-12-10,0, ,316.03,2732.14,341184.59,
ADRESSENOGD.415636125,003009,000132,2007-07-24,,,,,,,10030006,90001,1,AT90101,01077001,10011366,,01,8012,,,,25601732,d,definitiv,2008-12-10,0, ,49.84000015,2866.55,341135.48,I, ,Normal,Graben 29A,, ,,29A,29A,Graben,415636125,10052252,10001518,,,,29A,A,29,1,1010,01563,01563,,POINT (16.37069363724642 48.20860962786532),01563003009,2,G  ,,,,,AT90101,0,1,01,25119586,2008-12-10,0, ,318.8,2853.13,341114.72,
ADRESSENOGD.415636126,004009,000112,2007-07-24,,,,,,,10030007,90001,1,AT90101,01073004,10011344,,01,8012,3,,3,25592425,d,definitiv,2008-12-10,2,/,316.44000244,2807.97,341169.08,I, ,Normal,Graben 28/3,,/3,/3,28,28/3,Graben,415636126,10358459,10001518,,,,28,,28,1,1010,01563,01563,,POINT (16.36990567322256 48.20891203331439),01563004009,2,G  ,206792,,,,AT90101,0,1,01,25117542,2008-12-10,0, ,319.24,2816.6,341145.53,
ADRESSENOGD.415636127,005509,000125,2007-07-24,,,,,,,10030008,90001,1,AT90101,01073004,10011344,,01,8012,,,,25513465,d,definitiv,2008-12-10,0, ,312.26000977,2796.95,341185.09,I, ,Normal,Graben 26,, ,,26,26,Graben,415636127,10052238,10001518,,,,26,,26,1,1010,01563,01563,,POINT (16.369757498509223 48.209056057596975),01563005509,2,G  ,,,,,AT90101,0,1,01,25085059,2008-12-10,0, ,315.15,2786.42,341174.5,
ADRESSENOGD.415636211,002009,000467,2007-07-24,,,,,,,10028268,90001,1,AT90101,01063003,10011294,,01,8012,,,,25669665,d,definitiv,2008-12-10,0, ,51.63000107,2738.32,341529.21,H, ,Normal,Färbergasse 8,, ,,8,8,Färbergasse,415636211,10052842,10001090,,,,8,,8,2,1010,01129,01129,,POINT (16.368970639174222 48.21215101640162),01129002009,2,G  ,,,,,AT90101,0,1,01,25136587,2008-12-10,0, ,49.18,2735.6,341532.62,
ADRESSENOGD.415636844,001009,000576,2007-07-24,,,,,,,10041101,90001,1,AT90101,01065001,10011303,,01,8012,,,,25659958,d,definitiv,2008-12-10,0, ,59.58000183,3040.84,341629.27,H, ,Normal,Salztorgasse 2,, ,,2,2,Salztorgasse,415636844,10053061,10004047,,,,2,,2,2,1010,04133,04133,,POINT (16.373041815796192 48.213049635240345),04133001009,2,G  ,,,,,AT90101,0,1,01,25092326,2008-12-10,0, ,58.21,3041.91,341638.89,
ADRESSENOGD.415636845,001009,001059,2007-07-24,,,,,,,10041101,90001,1,AT90101,01058003,10011276,,01,8012,,,,25575237,d,definitiv,2008-12-10,0, ,60.15999985,3016.98,341640.23,H, ,Normal,Salztorgasse 1,, ,,1,1,Salztorgasse,415636845,10053971,10004047,,,,1,,1,2,1010,04133,04133,,POINT (16.37272083464203 48.21314830320133),04133001009,1,G  ,,,,,AT90101,0,1,01,25064779,2008-12-10,0, ,58.21,3019.81,341641.53,
ADRESSENOGD.415636599,001309,000351,2010-10-27,,,,,,,18793880,90001,1,AT90101,01030002,10011114,,01,8012,,,,25677754,d,definitiv,2008-12-10,0, ,342.04998779,2848.33,340709.68,H, ,Normal,Führichgasse 2,, ,,2,2,Führichgasse,415636599,10052624,10001310,,,,2,,2,2,1010,01353,01353,,POINT (16.37044593268855 48.204780406409796),01353001309,2,G  ,,,,,AT90101,0,1,01,25129242,2010-10-27,0, ,343.21,2848.55,340707.83,
ADRESSENOGD.415636876,001029,001190,2007-07-24,,,,,,,10043528,90001,1,AT90101,01071001,10011330,,01,8012,,,,25659839,d,definitiv,2008-12-10,0, ,49.84000015,3090.22,341464.82,I, ,Normal,Sterngasse 1,, ,,1,1,Sterngasse,415636876,10054228,10004615,,,,1,,1,2,1010,04714,04714,,POINT (16.373705170918477 48.21157049297919),04714001029,1,G  ,,,,,AT90101,0,1,01,25008586,2008-12-10,0, ,347.09,3090.35,341475.83,
ADRESSENOGD.415636318,012019,000786,2010-10-25,,,,,,,18793910,90001,1,AT90101,01037004,10011159,,01,8012,,,,25571913,d,definitiv,2008-12-10,0, ,341.48001099,2791.34,340335.48,I, ,Normal,Kärntner Straße 61,, ,,61,61,Kärntner Straße,415636318,10053488,10002244,,,,61,,61,2,1010,02303,02303,,POINT (16.36967701665349 48.20141538399547),02303012019,1,G  ,,,,,AT90101,0,1,01,25106975,2010-10-25,0, ,71.49,2770.87,340334.86,
ADRESSENOGD.415636319,002509,000075,2007-07-24,,,,,,,10033412,90001,1,AT90101,01076004,10011360,,01,8012,,,,25588931,d,definitiv,2008-12-10,0, ,351.22000122,2905.85,340941.14,I, ,Normal,Kärntner Straße 12,, ,,12,12,Kärntner Straße,415636319,10052147,10002244,,,,12,,12,2,1010,02303,02303,,POINT (16.371221201486865 48.20686173350499),02303002509,2,G  ,,,,,AT90101,0,1,01,25051531,2008-12-10,0, ,81.64,2922.41,340947.4,
ADRESSENOGD.415636320,006009,000362,2007-07-24,,,,,,,10033415,90001,1,AT90101,01030002,10011114,,01,8012,,,,25686526,d,definitiv,2008-12-10,0, ,341.48001099,2868.13,340763.57,I, ,Normal,Kärntner Straße 26,, ,,26,26,Kärntner Straße,415636320,10052644,10002244,,,,26,,26,2,1010,02303,02303,,POINT (16.37071259942311 48.20526497430301),02303006009,2,G  ,,,,,AT90101,0,1,01,25036971,2008-12-10,0, ,72.34,2876.56,340752.84,
ADRESSENOGD.415636321,004009,097470,2016-09-05,,,,,,,10033413,90001,1,AT90101,01014002,10011038,,01,8012,,,,25627696,d,definitiv,2016-09-05,0, ,82.5,2941.85,340890.07,H, ,Normal,Kärntner Straße 19,, ,,19,19,Kärntner Straße,415636321,10195424,10002244,,,,19,,19,2,1010,02303,02303,,POINT (16.371705242148867 48.20640230902724),02303004009,1,G  ,,,,,AT90101,0,1,01,25118850,2008-12-10,0, ,82.18,2935.33,340892.61,
ADRESSENOGD.415637068,002009,000868,2007-07-24,,,,,,,10040037,90001,1,AT90101,01047003,10011222,,01,8012,,,,25653525,d,definitiv,2008-12-10,0, ,301.95001221,2419.94,341216.5,I, ,Normal,Leopold-Figl-Gasse 3-5,, ,,3-5,3-5,Leopold-Figl-Gasse,415637068,10053621,10003807,,5,5,3,,3,2,1010,03888,03888,,POINT (16.364685139832904 48.20933990843414),03888002009,1,G  ,,,,,AT90101,0,1,01,25145275,2008-12-10,1,-,31.75,2442.91,341253.69,
ADRESSENOGD.415640273,008009,000432,2007-07-24,,,,,,,10030010,90001,1,AT90101,01067003,10011316,,01,8012,,,,25600131,d,definitiv,2008-12-10,0, ,317.98001099,2686.31,341256.22,I, ,Normal,Graben 20,, ,,20,20,Graben,415640273,10052776,10001518,,,,20,,20,1,1010,01563,01563,,POINT (16.368269283604207 48.20969616882872),01563008009,1,G  ,,,,,AT90101,0,1,01,25122159,2008-12-10,0, ,47.96,2702.63,341237.7,
ADRESSENOGD.415640274,002009,000088,2007-07-24,,,,,,,10030005,90001,1,AT90101,01075004,10011355,,01,8012,,,,25554745,d,definitiv,2008-12-10,0, ,71.04000092,2838.33,341053.91,I, ,Normal,Graben 10,, ,,10,10,Graben,415640274,10052177,10001518,,,,10,,10,1,1010,01563,01563,,POINT (16.370313462640663 48.20787616833759),01563002009,1,G  ,,,,,AT90101,0,1,01,25035834,2008-12-10,0, ,335.83,2843.56,341083.21,
ADRESSENOGD.415639520,001009,000198,2007-07-24,,,,,,,10041854,90001,1,AT90101,01011002,10011024,,01,8012,5,,5,25686196,d,definitiv,2008-12-10,2,/,330.08999634,3296.23,341305.91,I, ,Normal,Schönlaterngasse 5/5,,/5,/5,5,5/5,Schönlaterngasse,415639520,10052391,10004234,,,,5,,5,2,1010,04329,04329,,POINT (16.376475962228533 48.210140447009046),04329001009,1,G  ,211817,,,,AT90101,0,1,01,25087501,2008-12-10,0, ,356.99,3355.16,341246.91,
ADRESSENOGD.415639783,001009,000763,2007-07-24,,,,,,,10027368,90001,1,AT90101,01037002,10011157,,01,8012,,,,25547483,d,definitiv,2008-12-10,0, ,340.91000366,3001.75,340330.39,I, ,Normal,Dumbastraße 2,, ,,2,2,Dumbastraße,415639783,10053445,10000911,,,,2,,2,2,1010,00947,00947,,POINT (16.372507543903005 48.20136874594903),00947001009,2,G  ,,,,,AT90101,0,1,01,25085570,2008-12-10,0, ,71.93,3006.96,340319.29,
ADRESSENOGD.415639530,003009,000728,2007-07-24,,,,,,,10028570,90001,1,AT90101,01033005,10011133,,01,8012,,,,25614120,d,definitiv,2008-12-10,0, ,53.84000015,3185.2,340507.91,I, ,Normal,Fichtegasse 6,, ,,6,6,Fichtegasse,415639530,10053377,10001147,,,,6,,6,2,1010,01187,01187,,POINT (16.374976628968952 48.202964406975696),01187003009,2,G  ,,,,,AT90101,0,1,01,25088349,2008-12-10,0, ,325.67,3203.41,340519.63,
ADRESSENOGD.415639531,003009,000745,2007-07-24,,,,,,,10028570,90001,1,AT90101,01033005,10011133,,01,8012,,,,25636575,d,definitiv,2008-12-10,0, ,56.15000153,3222.14,340484.8,I, ,Normal,Fichtegasse 8,, ,,8,8,Fichtegasse,415639531,10053409,10001147,,,,8,,8,2,1010,01187,01187,,POINT (16.375473423179137 48.202756405181205),01187003009,2,G  ,,,,,AT90101,0,1,01,25135960,2008-12-10,0, ,325.67,3221.36,340507.51,
ADRESSENOGD.415640487,008009,000363,2007-07-24,,,,,,,10033417,90001,1,AT90101,01030004,10011116,,01,8012,,,,25552428,d,definitiv,2008-12-10,0, ,343.20001221,2824.4,340635.57,I, ,Normal,Kärntner Straße 36,, ,,36,36,Kärntner Straße,415640487,10052646,10002244,,,,36,,36,2,1010,02303,02303,,POINT (16.370123549056594 48.20411401761077),02303008009,2,G  ,,,,,AT90101,0,1,01,25045982,2008-12-10,0, ,72.6,2837.24,340626.68,
ADRESSENOGD.415640488,005009,099786,2007-07-24,,,,,,,10033414,90001,1,AT90101,01076008,10011364,,01,8012,,,,25567369,d,definitiv,2008-12-10,0, ,74.48000336,2888.6,340840.12,I, ,Normal,Kärntner Straße 20,, ,,20,20,Kärntner Straße,415640488,10198884,10002244,,,,20,,20,2,1010,02303,02303,,POINT (16.370988501804792 48.205953313416174),02303005009,2,G  ,,,,,AT90101,0,1,01,25067382,2008-12-10,0, ,71.3,2903.4,340833,
ADRESSENOGD.415640489,006009,177427,2007-07-24,,,,,,,10033415,90001,1,AT90101,01015002,10011041,NEB. 37(KIRCHE),01,8012,,,,25687069,d,definitiv,2008-12-10,0, ,72.76000214,2892.39,340720.99,H, ,Normal,Kärntner Straße NEB. 37(KIRCHE),, NEB. 37(KIRCHE),NEB. 37(KIRCHE),37,NEB. 37(KIRCHE),Kärntner Straße,415640489,10296911,10002244,,,,37,,37,2,1010,02303,02303,,POINT (16.371038817112982 48.20488192961125),02303006009,1,G  ,,,,,AT90101,0,1,01,25132232,2008-12-10,0, ,72.34,2889.09,340723.61,
ADRESSENOGD.415639905,001009,001142,2007-07-24,,,,,,,10027408,90001,1,AT90101,01041003,10011186,,01,8012,,,,25545186,d,definitiv,2008-12-10,0, ,79.05000305,1918.54,341546.39,H, ,Normal,Ebendorferstraße 6,, ,,6,6,Ebendorferstraße,415639905,10054119,10000919,,,,6,,6,2,1010,00955,00955,,POINT (16.35794023351763 48.212308148258884),00955001009,2,G  ,,,,,AT90101,0,1,01,25081139,2008-12-10,0, ,79.2,1912.21,341535.89,
ADRESSENOGD.415639906,002009,225820,2008-03-10,,,,,,,10027409,90001,1,AT90101,01040006,10011180,,01,8012,2,,2,25685162,d,definitiv,2008-12-10,2,/,78.20999908,1942.95,341610.8,H, ,Normal,Ebendorferstraße 8/2,,/2,/2,8,8/2,Ebendorferstraße,415639906,10471610,10000919,,,,8,,8,2,1010,00955,00955,,POINT (16.35826893153366 48.21288733529878),00955002009,2,G  ,225821,,,,AT90101,0,1,01,25063780,2008-12-10,0, ,78.21,1925.62,341607.2,
ADRESSENOGD.415639674,001019,001189,2007-07-24,,,,,,,18793590,90001,1,AT90101,01071008,10011335,,01,8012,,,,25590710,d,definitiv,2008-12-10,0, ,51.56000137,3089.3,341437.01,I, ,Normal,Irene-Harand-Hof,, ,,,,Irene-Harand-Hof,415639674,10054226,10008976,,,,,,,2,1010,14296,02279,,POINT (16.373692608793334 48.211320396977925),02279001019,,H  ,,,,,AT90101,2,1,01,25087966,2021-10-29,0, ,52.98,3083.62,341426.95,
ADRESSENOGD.415639968,001509,175971,2022-02-24,,,,,,,10031039,90001,1,AT90101,01031001,10011119,,01,8012,4,,4,25671602,d,definitiv,2022-02-24,2,/,312.26000977,2598.68,340567.82,I, ,Normal,Hanuschgasse 3/4,,/4,/4,3,3/4,Hanuschgasse,415639968,10294931,10001748,,,,3,,3,2,1010,01799,01799,,POINT (16.367086443243625 48.20350556508284),01799001509,1,G  ,207231,,,,AT90101,0,1,01,25110072,2016-03-29,0, ,323.24,2669.64,340641.4,
ADRESSENOGD.415639969,001019,000027,2007-07-24,,,,,,,10042082,90001,1,AT90101,01013004,10011035,,01,8012,,,,25666470,d,definitiv,2008-12-10,0, ,62.45000076,3125.56,341095.5,I, ,Normal,Schulerstraße 2,, ,,2,2,Schulerstraße,415639969,10052073,10004288,,,,2,,2,2,1010,04385,04385,,POINT (16.374178213962196 48.208248977885184),04385001019,2,G  ,,,,,AT90101,0,1,01,25039550,2008-12-10,0, ,337.09,3142.61,341121.69,
ADRESSENOGD.415639970,005009,000274,2007-07-24,,,,,,,10042085,90001,1,AT90101,01017001,10011050,,01,8012,,,,25614658,d,definitiv,2008-12-10,0, ,336.32000732,3322.35,341078.01,I, ,Normal,Schulerstraße 19,, ,,19,19,Schulerstraße,415639970,10052513,10004288,,,,19,,19,2,1010,04385,04385,,POINT (16.376825776576908 48.20809077872747),04385005009,1,G  ,,,,,AT90101,0,1,01,25138699,2008-12-10,0, ,326.64,3312.26,341055.02,
ADRESSENOGD.415639971,003009,000009,2007-07-24,,,,,,,10042083,90001,1,AT90101,01017002,10011051,,01,8012,,,,25677848,d,definitiv,2008-12-10,0, ,54.43000031,3235.79,341062.32,I, ,Normal,Schulerstraße 14,, ,,14,14,Schulerstraße,415639971,10052039,10004288,,,,14,,14,2,1010,04385,04385,,POINT (16.375661060206788 48.20795008294694),04385003009,2,G  ,,,,,AT90101,0,1,01,25011246,2008-12-10,0, ,339.85,3226.66,341079.23,
ADRESSENOGD.415638651,002009,000614,2007-07-24,,,,,,,10046021,90001,1,AT90101,01026001,10011095,,01,8012,,,,25675185,d,definitiv,2008-12-10,0, ,276.73999023,3653.77,341393.13,I, ,Normal,Wiesingerstraße 7,, ,,7,7,Wiesingerstraße,415638651,10053158,10005194,,,,7,,7,2,1010,05302,05302,,POINT (16.381287309025208 48.210923039210265),05302002009,1,G  ,,,,,AT90101,0,1,01,25110409,2008-12-10,0, ,23.89,3664.23,341385.24,
ADRESSENOGD.415638652,001009,092550,2007-07-24,,,,,,,10036191,90001,1,AT90101,01075003,10011354,,01,8012,,,,25633089,d,definitiv,2008-12-10,0, ,53.27000046,2705.59,340799.94,H, ,Normal,Lobkowitzplatz 2,, ,,2,2,Lobkowitzplatz,415638652,10188707,10002867,,,,2,,2,1,1010,02935,02935,,POINT (16.368526097098865 48.20559268932396),02935001009,2,G  ,,,,,AT90101,0,1,01,25094477,2008-12-10,0, ,55.36,2706.72,340799.96,
ADRESSENOGD.415638658,001309,000352,2010-10-27,,,,,,,18793880,90001,1,AT90101,01030002,10011114,,01,8012,,,,25662460,d,definitiv,2008-12-10,0, ,343.20001221,2828.15,340716.27,H, ,Normal,Führichgasse 4,, ,,4,4,Führichgasse,415638658,10052626,10001310,,,,4,,4,2,1010,01353,01353,,POINT (16.37017448097549 48.20483975237092),01353001309,2,G  ,,,,,AT90101,0,1,01,25043141,2010-10-27,0, ,343.21,2828.82,340714.2,
ADRESSENOGD.415638659,001309,000350,2011-08-22,,,,,,,18793880,90001,1,AT90101,01030003,10011115,HOTEL ASTORIA,01,8012,,,,25520083,d,definitiv,2011-08-22,0, ,342.63000488,2830.97,340693.87,H, ,Normal,Führichgasse 1 HOTEL ASTORIA,, HOTEL ASTORIA,HOTEL ASTORIA,1,1 HOTEL ASTORIA,Führichgasse,415638659,10052622,10001310,,,,1,,1,2,1010,01353,01353,,POINT (16.370212285858056 48.20463829385464),01353001309,1,G  ,,,,,AT90101,0,1,01,25126519,2010-10-27,0, ,343.21,2839.46,340695.12,
ADRESSENOGD.415638935,002009,249813,2022-01-03,,,,,,,10371557,90001,1,AT90101,01059004,10011280,,01,8012,16,,16,25772687,d,definitiv,2022-01-03,9,Obj.,301.95999146,3073.5,341925.11,H, ,Normal,Freda-Meissner-Blau-Promenade 1 Obj. 16,, Obj. 16,Obj. 16,1,1 Obj. 16,Freda-Meissner-Blau-Promenade,415638935,25772706,58454155,,,,1,,1,,1010,12794,12794,,POINT (16.37348320262536 48.2157099869718),12794002009,,G  ,,,,,AT90101,0,1,01,25772703,2019-07-24,0, ,301.96,3067.81,341923.78,
ADRESSENOGD.415638936,002009,249821,2022-01-03,,,,,,,10371557,90001,1,AT90101,01059004,10011280,,01,8012,8,,8,25772695,d,definitiv,2022-01-03,9,Obj.,301.95999146,3061.2,341943.63,H, ,Normal,Freda-Meissner-Blau-Promenade 1 Obj. 8,, Obj. 8,Obj. 8,1,1 Obj. 8,Freda-Meissner-Blau-Promenade,415638936,25772714,58454155,,,,1,,1,,1010,12794,12794,,POINT (16.373317767514507 48.21587660222804),12794002009,,G  ,,,,,AT90101,0,1,01,25772703,2019-07-24,0, ,301.96,3067.81,341923.78,
ADRESSENOGD.415638385,007009,181904,2007-07-24,,,,,,,10033416,90001,1,AT90101,01030003,10011115,VOR 34(STAND),01,8012,,,,25594298,d,definitiv,2008-12-10,0, ,72.19000244,2846.23,340662.55,H, ,Normal,Kärntner Straße VOR 34(STAND),, VOR 34(STAND),VOR 34(STAND),34,VOR 34(STAND),Kärntner Straße,415638385,10302612,10002244,,,,34,,34,2,1010,02303,02303,,POINT (16.370417396862955 48.20435656623648),02303007009,2,G  ,,,,,AT90101,0,1,01,25114502,2008-12-10,0, ,72.23,2847.48,340662.28,
ADRESSENOGD.415638386,001009,000122,2007-07-24,,,,,,,10033411,90001,1,AT90101,01076002,10011358,,01,8012,,,,25616425,d,definitiv,2008-12-10,0, ,81.93000031,2926.73,340994.95,H, ,Normal,Kärntner Straße 6,, ,,6,6,Kärntner Straße,415638386,10052230,10002244,,,,6,,6,2,1010,02303,02303,,POINT (16.37150238940162 48.20734554761469),02303001009,2,G  ,,,,,AT90101,0,1,01,25036246,2008-12-10,0, ,82.01,2929.25,340999.25,
ADRESSENOGD.415638387,005009,229494,2023-08-28,,,,,,,10033414,90001,1,AT90101,01015001,10011040,,01,8012,,,,25705680,d,definitiv,2023-08-28,0, ,71.30000305,2919.91,340802.66,H, ,Normal,Kärntner Straße 29,, ,,29,29,Kärntner Straße,415638387,25705686,10002244,,,,29,,29,2,1010,02303,02303,,POINT (16.371409568296762 48.20561627585033),02303005009,1,G  ,,,,,AT90101,0,1,01,25021842,2010-04-14,0, ,71.3,2916.4,340804.2,
